record_id,date,time,station_id,entry_count,exit_count,total_passengers,peak_hour_flag,weekday,holiday_flag,weather_condition,event_near_station,crowd_density_level
PF0008478,2024-12-26,08:00,DEL006,7744,13767,21511,1,Thursday,0,Haze,None,High
PF0008479,2024-12-26,09:00,DEL006,8842,15718,24560,1,Thursday,0,Haze,None,High
PF0008480,2024-12-26,10:00,DEL006,8003,14228,22231,1,Thursday,0,Haze,None,High
PF0008481,2024-12-26,11:00,DEL006,4785,8507,13292,0,Thursday,0,Haze,None,Medium
PF0008482,2024-12-26,12:00,DEL006,4960,4961,9921,0,Thursday,0,Haze,None,Low
PF0008483,2024-12-26,13:00,DEL006,5994,5995,11989,0,Thursday,0,Haze,None,Low
PF0008484,2024-12-26,14:00,DEL006,5395,5395,10790,0,Thursday,0,Haze,None,Low
PF0008485,2024-12-26,15:00,DEL006,5620,5621,11241,0,Thursday,0,Haze,None,Low
PF0008486,2024-12-26,16:00,DEL006,7545,7545,15090,0,Thursday,0,Haze,None,Medium
PF0008487,2024-12-26,17:00,DEL006,13501,7594,21095,0,Thursday,0,Haze,None,Medium
PF0008488,2024-12-26,18:00,DEL006,16109,9062,25171,1,Thursday,0,Haze,None,High
PF0008489,2024-12-26,19:00,DEL006,16406,9229,25635,1,Thursday,0,Haze,None,High
PF0008490,2024-12-26,20:00,DEL006,11599,6525,18124,1,Thursday,0,Haze,None,Medium
PF0008491,2024-12-26,21:00,DEL006,8634,4857,13491,0,Thursday,0,Haze,None,Medium
PF0008492,2024-12-26,22:00,DEL006,5631,3167,8798,0,Thursday,0,Haze,None,Low
PF0008493,2024-12-26,23:00,DEL006,3503,1971,5474,0,Thursday,0,Haze,None,Low
PF0008494,2024-12-27,05:00,DEL006,586,1043,1629,0,Friday,0,Fog,None,Low
PF0008495,2024-12-27,06:00,DEL006,1945,3457,5402,0,Friday,0,Fog,None,Low
PF0008496,2024-12-27,07:00,DEL006,3911,6954,10865,0,Friday,0,Fog,None,Low
PF0008497,2024-12-27,08:00,DEL006,6941,12339,19280,1,Friday,0,Fog,None,Medium
PF0008498,2024-12-27,09:00,DEL006,9830,17475,27305,1,Friday,0,Fog,None,High
PF0008499,2024-12-27,10:00,DEL006,7606,13521,21127,1,Friday,0,Fog,None,Medium
PF0008500,2024-12-27,11:00,DEL006,4166,7407,11573,0,Friday,0,Fog,None,Low
PF0008501,2024-12-27,12:00,DEL006,5602,5601,11203,0,Friday,0,Fog,None,Low
PF0008502,2024-12-27,13:00,DEL006,4340,4340,8680,0,Friday,0,Fog,None,Low
PF0008503,2024-12-27,14:00,DEL006,4942,4941,9883,0,Friday,0,Fog,None,Low
PF0008504,2024-12-27,15:00,DEL006,4892,4891,9783,0,Friday,0,Fog,None,Low
PF0008505,2024-12-27,16:00,DEL006,5700,5699,11399,0,Friday,0,Fog,None,Low
PF0008506,2024-12-27,17:00,DEL006,11470,6452,17922,0,Friday,0,Fog,None,Medium
PF0008507,2024-12-27,18:00,DEL006,16188,9106,25294,1,Friday,0,Fog,None,High
PF0008508,2024-12-27,19:00,DEL006,17887,10062,27949,1,Friday,0,Fog,None,High
PF0008509,2024-12-27,20:00,DEL006,13643,7674,21317,1,Friday,0,Fog,None,Medium
PF0008510,2024-12-27,21:00,DEL006,6603,3714,10317,0,Friday,0,Fog,None,Low
PF0008511,2024-12-27,22:00,DEL006,4134,2325,6459,0,Friday,0,Fog,None,Low
PF0008512,2024-12-27,23:00,DEL006,3233,1819,5052,0,Friday,0,Fog,None,Low
PF0008513,2024-12-28,05:00,DEL006,806,1433,2239,0,Saturday,0,Haze,None,Low
PF0008514,2024-12-28,06:00,DEL006,1537,2733,4270,0,Saturday,0,Haze,None,Low
PF0008515,2024-12-28,07:00,DEL006,3852,6848,10700,0,Saturday,0,Haze,None,Low
PF0008516,2024-12-28,08:00,DEL006,6540,11626,18166,1,Saturday,0,Haze,None,Medium
PF0008517,2024-12-28,09:00,DEL006,8528,15160,23688,1,Saturday,0,Haze,None,High
PF0008518,2024-12-28,10:00,DEL006,7110,12641,19751,1,Saturday,0,Haze,None,Medium
PF0008519,2024-12-28,11:00,DEL006,4067,7229,11296,0,Saturday,0,Haze,None,Low
PF0008520,2024-12-28,12:00,DEL006,5658,5659,11317,0,Saturday,0,Haze,None,Low
PF0008521,2024-12-28,13:00,DEL006,4072,4071,8143,0,Saturday,0,Haze,None,Low
PF0008522,2024-12-28,14:00,DEL006,4222,4221,8443,0,Saturday,0,Haze,None,Low
PF0008523,2024-12-28,15:00,DEL006,4070,4070,8140,0,Saturday,0,Haze,None,Low
PF0008524,2024-12-28,16:00,DEL006,6495,6495,12990,0,Saturday,0,Haze,None,Medium
PF0008525,2024-12-28,17:00,DEL006,10874,6116,16990,0,Saturday,0,Haze,None,Medium
PF0008526,2024-12-28,18:00,DEL006,12238,6884,19122,1,Saturday,0,Haze,None,Medium
PF0008527,2024-12-28,19:00,DEL006,13138,7390,20528,1,Saturday,0,Haze,None,Medium
PF0008528,2024-12-28,20:00,DEL006,13098,7367,20465,1,Saturday,0,Haze,None,Medium
PF0008529,2024-12-28,21:00,DEL006,7450,4191,11641,0,Saturday,0,Haze,None,Low
PF0008530,2024-12-28,22:00,DEL006,4923,2769,7692,0,Saturday,0,Haze,None,Low
PF0008531,2024-12-28,23:00,DEL006,2859,1608,4467,0,Saturday,0,Haze,None,Low
PF0008532,2024-12-29,05:00,DEL006,692,1231,1923,0,Sunday,0,Fog,None,Low
PF0008533,2024-12-29,06:00,DEL006,1356,2412,3768,0,Sunday,0,Fog,None,Low
PF0008534,2024-12-29,07:00,DEL006,2470,4390,6860,0,Sunday,0,Fog,None,Low
PF0008535,2024-12-29,08:00,DEL006,5192,9230,14422,1,Sunday,0,Fog,None,Medium
PF0008536,2024-12-29,09:00,DEL006,5805,10319,16124,1,Sunday,0,Fog,None,Medium
PF0008537,2024-12-29,10:00,DEL006,5528,9828,15356,1,Sunday,0,Fog,None,Medium
PF0008538,2024-12-29,11:00,DEL006,3543,6299,9842,0,Sunday,0,Fog,None,Low
PF0008539,2024-12-29,12:00,DEL006,4020,4021,8041,0,Sunday,0,Fog,None,Low
PF0008540,2024-12-29,13:00,DEL006,3902,3902,7804,0,Sunday,0,Fog,None,Low
PF0008541,2024-12-29,14:00,DEL006,3611,3611,7222,0,Sunday,0,Fog,None,Low
PF0008542,2024-12-29,15:00,DEL006,4226,4226,8452,0,Sunday,0,Fog,None,Low
PF0008543,2024-12-29,16:00,DEL006,4980,4981,9961,0,Sunday,0,Fog,None,Low
PF0008544,2024-12-29,17:00,DEL006,9332,5249,14581,0,Sunday,0,Fog,None,Medium
PF0008545,2024-12-29,18:00,DEL006,12065,6786,18851,1,Sunday,0,Fog,None,Medium
PF0008546,2024-12-29,19:00,DEL006,11559,6502,18061,1,Sunday,0,Fog,None,Medium
PF0008547,2024-12-29,20:00,DEL006,9728,5472,15200,1,Sunday,0,Fog,None,Medium
PF0008548,2024-12-29,21:00,DEL006,6307,3547,9854,0,Sunday,0,Fog,None,Low
PF0008549,2024-12-29,22:00,DEL006,3108,1749,4857,0,Sunday,0,Fog,None,Low
PF0008550,2024-12-29,23:00,DEL006,2077,1169,3246,0,Sunday,0,Fog,None,Low
PF0008551,2024-10-01,05:00,DEL188,2902,2903,5805,0,Tuesday,0,Cloudy,None,Low
PF0008552,2024-10-01,06:00,DEL188,5500,5499,10999,0,Tuesday,0,Cloudy,None,Low
PF0008553,2024-10-01,07:00,DEL188,7524,7524,15048,0,Tuesday,0,Cloudy,None,Medium
PF0008554,2024-10-01,08:00,DEL188,7618,7618,15236,1,Tuesday,0,Cloudy,None,Medium
PF0008555,2024-10-01,09:00,DEL188,9028,9028,18056,1,Tuesday,0,Cloudy,None,Medium
PF0008556,2024-10-01,10:00,DEL188,7709,7709,15418,1,Tuesday,0,Cloudy,None,Medium
PF0008557,2024-10-01,11:00,DEL188,7460,7460,14920,0,Tuesday,0,Cloudy,None,Medium
PF0008558,2024-10-01,12:00,DEL188,8014,8015,16029,0,Tuesday,0,Cloudy,None,Medium
PF0008559,2024-10-01,13:00,DEL188,6976,6976,13952,0,Tuesday,0,Cloudy,None,Medium
PF0008560,2024-10-01,14:00,DEL188,6206,6207,12413,0,Tuesday,0,Cloudy,None,Low
PF0008561,2024-10-01,15:00,DEL188,7103,7103,14206,0,Tuesday,0,Cloudy,None,Medium
PF0008562,2024-10-01,16:00,DEL188,7790,7791,15581,0,Tuesday,0,Cloudy,None,Medium
PF0008563,2024-10-01,17:00,DEL188,8682,8681,17363,0,Tuesday,0,Cloudy,None,Medium
PF0008564,2024-10-01,18:00,DEL188,8128,8129,16257,1,Tuesday,0,Cloudy,None,Medium
PF0008565,2024-10-01,19:00,DEL188,8482,8482,16964,1,Tuesday,0,Cloudy,None,Medium
PF0008566,2024-10-01,20:00,DEL188,7645,7645,15290,1,Tuesday,0,Cloudy,None,Medium
PF0008567,2024-10-01,21:00,DEL188,7208,7208,14416,0,Tuesday,0,Cloudy,None,Medium
PF0008568,2024-10-01,22:00,DEL188,5844,5843,11687,0,Tuesday,0,Cloudy,None,Low
PF0008569,2024-10-01,23:00,DEL188,5260,5259,10519,0,Tuesday,0,Cloudy,None,Low
PF0008570,2024-10-02,05:00,DEL188,3041,3041,6082,0,Wednesday,1,Clear,None,Low
PF0008571,2024-10-02,06:00,DEL188,4949,4949,9898,0,Wednesday,1,Clear,None,Low
PF0008572,2024-10-02,07:00,DEL188,6444,6443,12887,0,Wednesday,1,Clear,None,Medium
PF0008573,2024-10-02,08:00,DEL188,6808,6809,13617,1,Wednesday,1,Clear,None,Medium
PF0008574,2024-10-02,09:00,DEL188,7164,7163,14327,1,Wednesday,1,Clear,None,Medium
PF0008575,2024-10-02,10:00,DEL188,6182,6181,12363,1,Wednesday,1,Clear,None,Low
PF0008576,2024-10-02,11:00,DEL188,4238,4239,8477,0,Wednesday,1,Clear,None,Low
PF0008577,2024-10-02,12:00,DEL188,5122,5123,10245,0,Wednesday,1,Clear,None,Low
PF0008578,2024-10-02,13:00,DEL188,6610,6610,13220,0,Wednesday,1,Clear,None,Medium
PF0008579,2024-10-02,14:00,DEL188,5908,5907,11815,0,Wednesday,1,Clear,None,Low
PF0008580,2024-10-02,15:00,DEL188,5483,5483,10966,0,Wednesday,1,Clear,None,Low
PF0008581,2024-10-02,16:00,DEL188,6912,6911,13823,0,Wednesday,1,Clear,None,Medium
PF0008582,2024-10-02,17:00,DEL188,6112,6113,12225,0,Wednesday,1,Clear,None,Low
PF0008583,2024-10-02,18:00,DEL188,7810,7811,15621,1,Wednesday,1,Clear,None,Medium
PF0008584,2024-10-02,19:00,DEL188,8567,8567,17134,1,Wednesday,1,Clear,None,Medium
PF0008585,2024-10-02,20:00,DEL188,6566,6567,13133,1,Wednesday,1,Clear,None,Medium
PF0008586,2024-10-02,21:00,DEL188,4688,4688,9376,0,Wednesday,1,Clear,None,Low
PF0008587,2024-10-02,22:00,DEL188,4551,4551,9102,0,Wednesday,1,Clear,None,Low
PF0008588,2024-10-02,23:00,DEL188,4284,4284,8568,0,Wednesday,1,Clear,None,Low
PF0008589,2024-10-03,05:00,DEL188,4185,4185,8370,0,Thursday,0,Clear,None,Low
PF0008590,2024-10-03,06:00,DEL188,5835,5835,11670,0,Thursday,0,Clear,None,Low
PF0008591,2024-10-03,07:00,DEL188,11773,11773,23546,0,Thursday,0,Clear,None,High
PF0008592,2024-10-03,08:00,DEL188,9515,9515,19030,1,Thursday,0,Clear,None,Medium
PF0008593,2024-10-03,09:00,DEL188,10615,10615,21230,1,Thursday,0,Clear,None,Medium
PF0008594,2024-10-03,10:00,DEL188,8532,8531,17063,1,Thursday,0,Clear,None,Medium
PF0008595,2024-10-03,11:00,DEL188,7314,7314,14628,0,Thursday,0,Clear,None,Medium
PF0008596,2024-10-03,12:00,DEL188,7790,7791,15581,0,Thursday,0,Clear,None,Medium
PF0008597,2024-10-03,13:00,DEL188,8678,8679,17357,0,Thursday,0,Clear,None,Medium
PF0008598,2024-10-03,14:00,DEL188,9212,9213,18425,0,Thursday,0,Clear,None,Medium
PF0008599,2024-10-03,15:00,DEL188,7844,7844,15688,0,Thursday,0,Clear,None,Medium
PF0008600,2024-10-03,16:00,DEL188,8558,8557,17115,0,Thursday,0,Clear,None,Medium
PF0008601,2024-10-03,17:00,DEL188,11400,11400,22800,0,Thursday,0,Clear,None,High
PF0008602,2024-10-03,18:00,DEL188,11432,11431,22863,1,Thursday,0,Clear,None,High
PF0008603,2024-10-03,19:00,DEL188,11140,11141,22281,1,Thursday,0,Clear,None,High
PF0008604,2024-10-03,20:00,DEL188,9782,9781,19563,1,Thursday,0,Clear,None,Medium
PF0008605,2024-10-03,21:00,DEL188,8068,8067,16135,0,Thursday,0,Clear,None,Medium
PF0008606,2024-10-03,22:00,DEL188,6866,6866,13732,0,Thursday,0,Clear,None,Medium
PF0008607,2024-10-03,23:00,DEL188,5340,5341,10681,0,Thursday,0,Clear,None,Low
PF0008608,2024-10-04,05:00,DEL188,3692,3693,7385,0,Friday,0,Haze,None,Low
PF0008609,2024-10-04,06:00,DEL188,6798,6799,13597,0,Friday,0,Haze,None,Medium
PF0008610,2024-10-04,07:00,DEL188,7923,7923,15846,0,Friday,0,Haze,None,Medium
PF0008611,2024-10-04,08:00,DEL188,8890,8889,17779,1,Friday,0,Haze,None,Medium
PF0008612,2024-10-04,09:00,DEL188,9122,9123,18245,1,Friday,0,Haze,None,Medium
PF0008613,2024-10-04,10:00,DEL188,7271,7271,14542,1,Friday,0,Haze,None,Medium
PF0008614,2024-10-04,11:00,DEL188,7182,7181,14363,0,Friday,0,Haze,None,Medium
PF0008615,2024-10-04,12:00,DEL188,6966,6965,13931,0,Friday,0,Haze,None,Medium
PF0008616,2024-10-04,13:00,DEL188,6391,6391,12782,0,Friday,0,Haze,None,Medium
PF0008617,2024-10-04,14:00,DEL188,7273,7273,14546,0,Friday,0,Haze,None,Medium
PF0008618,2024-10-04,15:00,DEL188,6684,6684,13368,0,Friday,0,Haze,None,Medium
PF0008619,2024-10-04,16:00,DEL188,7028,7028,14056,0,Friday,0,Haze,None,Medium
PF0008620,2024-10-04,17:00,DEL188,9208,9208,18416,0,Friday,0,Haze,None,Medium
PF0008621,2024-10-04,18:00,DEL188,9106,9106,18212,1,Friday,0,Haze,None,Medium
PF0008622,2024-10-04,19:00,DEL188,9750,9749,19499,1,Friday,0,Haze,None,Medium
PF0008623,2024-10-04,20:00,DEL188,8430,8431,16861,1,Friday,0,Haze,None,Medium
PF0008624,2024-10-04,21:00,DEL188,6598,6599,13197,0,Friday,0,Haze,None,Medium
PF0008625,2024-10-04,22:00,DEL188,5297,5297,10594,0,Friday,0,Haze,None,Low
PF0008626,2024-10-04,23:00,DEL188,4448,4449,8897,0,Friday,0,Haze,None,Low
PF0008627,2024-10-05,05:00,DEL188,3111,3111,6222,0,Saturday,0,Clear,None,Low
PF0008628,2024-10-05,06:00,DEL188,5246,5245,10491,0,Saturday,0,Clear,None,Low
PF0008629,2024-10-05,07:00,DEL188,7216,7216,14432,0,Saturday,0,Clear,None,Medium
PF0008630,2024-10-05,08:00,DEL188,7933,7933,15866,1,Saturday,0,Clear,None,Medium
PF0008631,2024-10-05,09:00,DEL188,8804,8803,17607,1,Saturday,0,Clear,None,Medium
PF0008632,2024-10-05,10:00,DEL188,6532,6533,13065,1,Saturday,0,Clear,None,Medium
PF0008633,2024-10-05,11:00,DEL188,7493,7493,14986,0,Saturday,0,Clear,None,Medium
PF0008634,2024-10-05,12:00,DEL188,6462,6463,12925,0,Saturday,0,Clear,None,Medium
PF0008635,2024-10-05,13:00,DEL188,5327,5327,10654,0,Saturday,0,Clear,None,Low
PF0008636,2024-10-05,14:00,DEL188,6116,6115,12231,0,Saturday,0,Clear,None,Low
PF0008637,2024-10-05,15:00,DEL188,6468,6468,12936,0,Saturday,0,Clear,None,Medium
PF0008638,2024-10-05,16:00,DEL188,6760,6760,13520,0,Saturday,0,Clear,None,Medium
PF0008639,2024-10-05,17:00,DEL188,6808,6809,13617,0,Saturday,0,Clear,None,Medium
PF0008640,2024-10-05,18:00,DEL188,7174,7174,14348,1,Saturday,0,Clear,None,Medium
PF0008641,2024-10-05,19:00,DEL188,8440,8439,16879,1,Saturday,0,Clear,None,Medium
PF0008642,2024-10-05,20:00,DEL188,5776,5776,11552,1,Saturday,0,Clear,None,Low
PF0008643,2024-10-05,21:00,DEL188,5134,5134,10268,0,Saturday,0,Clear,None,Low
PF0008644,2024-10-05,22:00,DEL188,5272,5272,10544,0,Saturday,0,Clear,None,Low
PF0008645,2024-10-05,23:00,DEL188,3914,3913,7827,0,Saturday,0,Clear,None,Low
PF0008646,2024-10-06,05:00,DEL188,2793,2793,5586,0,Sunday,0,Clear,None,Low
PF0008647,2024-10-06,06:00,DEL188,4756,4756,9512,0,Sunday,0,Clear,None,Low
PF0008648,2024-10-06,07:00,DEL188,5974,5975,11949,0,Sunday,0,Clear,None,Low
PF0008649,2024-10-06,08:00,DEL188,8394,8393,16787,1,Sunday,0,Clear,None,Medium
PF0008650,2024-10-06,09:00,DEL188,7360,7360,14720,1,Sunday,0,Clear,None,Medium
PF0008651,2024-10-06,10:00,DEL188,6630,6629,13259,1,Sunday,0,Clear,None,Medium
PF0008652,2024-10-06,11:00,DEL188,6212,6213,12425,0,Sunday,0,Clear,None,Low
PF0008653,2024-10-06,12:00,DEL188,5850,5850,11700,0,Sunday,0,Clear,None,Low
PF0008654,2024-10-06,13:00,DEL188,5581,5581,11162,0,Sunday,0,Clear,None,Low
PF0008655,2024-10-06,14:00,DEL188,4810,4809,9619,0,Sunday,0,Clear,None,Low
PF0008656,2024-10-06,15:00,DEL188,6225,6225,12450,0,Sunday,0,Clear,None,Low
PF0008657,2024-10-06,16:00,DEL188,7060,7060,14120,0,Sunday,0,Clear,None,Medium
PF0008658,2024-10-06,17:00,DEL188,7592,7591,15183,0,Sunday,0,Clear,None,Medium
PF0008659,2024-10-06,18:00,DEL188,7175,7175,14350,1,Sunday,0,Clear,None,Medium
PF0008660,2024-10-06,19:00,DEL188,8016,8016,16032,1,Sunday,0,Clear,None,Medium
PF0008661,2024-10-06,20:00,DEL188,7342,7341,14683,1,Sunday,0,Clear,None,Medium
PF0008662,2024-10-06,21:00,DEL188,6063,6063,12126,0,Sunday,0,Clear,None,Low
PF0008663,2024-10-06,22:00,DEL188,5823,5823,11646,0,Sunday,0,Clear,None,Low
PF0008664,2024-10-06,23:00,DEL188,4285,4285,8570,0,Sunday,0,Clear,None,Low
PF0008665,2024-10-07,05:00,DEL188,3300,3300,6600,0,Monday,0,Clear,None,Low
PF0008666,2024-10-07,06:00,DEL188,5970,5970,11940,0,Monday,0,Clear,None,Low
PF0008667,2024-10-07,07:00,DEL188,7821,7821,15642,0,Monday,0,Clear,None,Medium
PF0008668,2024-10-07,08:00,DEL188,8936,8935,17871,1,Monday,0,Clear,None,Medium
PF0008669,2024-10-07,09:00,DEL188,10048,10048,20096,1,Monday,0,Clear,None,Medium
PF0008670,2024-10-07,10:00,DEL188,7084,7084,14168,1,Monday,0,Clear,None,Medium
PF0008671,2024-10-07,11:00,DEL188,6687,6687,13374,0,Monday,0,Clear,None,Medium
PF0008672,2024-10-07,12:00,DEL188,7465,7465,14930,0,Monday,0,Clear,None,Medium
PF0008673,2024-10-07,13:00,DEL188,6878,6877,13755,0,Monday,0,Clear,None,Medium
PF0008674,2024-10-07,14:00,DEL188,6425,6425,12850,0,Monday,0,Clear,None,Medium
PF0008675,2024-10-07,15:00,DEL188,5533,5533,11066,0,Monday,0,Clear,None,Low
PF0008676,2024-10-07,16:00,DEL188,6016,6016,12032,0,Monday,0,Clear,None,Low
PF0008677,2024-10-07,17:00,DEL188,10742,10742,21484,0,Monday,0,Clear,None,High
PF0008678,2024-10-07,18:00,DEL188,9170,9169,18339,1,Monday,0,Clear,None,Medium
PF0008679,2024-10-07,19:00,DEL188,8376,8375,16751,1,Monday,0,Clear,None,Medium
PF0008680,2024-10-07,20:00,DEL188,8055,8055,16110,1,Monday,0,Clear,None,Medium
PF0008681,2024-10-07,21:00,DEL188,6039,6039,12078,0,Monday,0,Clear,None,Low
PF0008682,2024-10-07,22:00,DEL188,5376,5375,10751,0,Monday,0,Clear,None,Low
PF0008683,2024-10-07,23:00,DEL188,4029,4029,8058,0,Monday,0,Clear,None,Low
PF0008684,2024-10-08,05:00,DEL188,2864,2864,5728,0,Tuesday,0,Haze,None,Low
PF0008685,2024-10-08,06:00,DEL188,4389,4389,8778,0,Tuesday,0,Haze,None,Low
PF0008686,2024-10-08,07:00,DEL188,6540,6539,13079,0,Tuesday,0,Haze,None,Medium
PF0008687,2024-10-08,08:00,DEL188,9804,9803,19607,1,Tuesday,0,Haze,None,Medium
PF0008688,2024-10-08,09:00,DEL188,8018,8017,16035,1,Tuesday,0,Haze,None,Medium
PF0008689,2024-10-08,10:00,DEL188,8200,8199,16399,1,Tuesday,0,Haze,None,Medium
PF0008690,2024-10-08,11:00,DEL188,7310,7309,14619,0,Tuesday,0,Haze,None,Medium
PF0008691,2024-10-08,12:00,DEL188,6682,6683,13365,0,Tuesday,0,Haze,None,Medium
PF0008692,2024-10-08,13:00,DEL188,6472,6472,12944,0,Tuesday,0,Haze,None,Medium
PF0008693,2024-10-08,14:00,DEL188,6760,6760,13520,0,Tuesday,0,Haze,None,Medium
PF0008694,2024-10-08,15:00,DEL188,6394,6393,12787,0,Tuesday,0,Haze,None,Medium
PF0008695,2024-10-08,16:00,DEL188,8720,8720,17440,0,Tuesday,0,Haze,None,Medium
PF0008696,2024-10-08,17:00,DEL188,10564,10565,21129,0,Tuesday,0,Haze,None,Medium
PF0008697,2024-10-08,18:00,DEL188,10184,10185,20369,1,Tuesday,0,Haze,None,Medium
PF0008698,2024-10-08,19:00,DEL188,6982,6981,13963,1,Tuesday,0,Haze,None,Medium
PF0008699,2024-10-08,20:00,DEL188,7443,7443,14886,1,Tuesday,0,Haze,None,Medium
PF0008700,2024-10-08,21:00,DEL188,6674,6674,13348,0,Tuesday,0,Haze,None,Medium
PF0008701,2024-10-08,22:00,DEL188,5817,5817,11634,0,Tuesday,0,Haze,None,Low
PF0008702,2024-10-08,23:00,DEL188,3680,3679,7359,0,Tuesday,0,Haze,None,Low
PF0008703,2024-10-09,05:00,DEL188,2754,2754,5508,0,Wednesday,0,Haze,None,Low
PF0008704,2024-10-09,06:00,DEL188,6286,6286,12572,0,Wednesday,0,Haze,None,Low
PF0008705,2024-10-09,07:00,DEL188,7348,7348,14696,0,Wednesday,0,Haze,None,Medium
PF0008706,2024-10-09,08:00,DEL188,7572,7572,15144,1,Wednesday,0,Haze,None,Medium
PF0008707,2024-10-09,09:00,DEL188,7914,7913,15827,1,Wednesday,0,Haze,None,Medium
PF0008708,2024-10-09,10:00,DEL188,8087,8087,16174,1,Wednesday,0,Haze,None,Medium
PF0008709,2024-10-09,11:00,DEL188,6122,6123,12245,0,Wednesday,0,Haze,None,Low
PF0008710,2024-10-09,12:00,DEL188,6832,6833,13665,0,Wednesday,0,Haze,None,Medium
PF0008711,2024-10-09,13:00,DEL188,6018,6019,12037,0,Wednesday,0,Haze,None,Low
PF0008712,2024-10-09,14:00,DEL188,5508,5507,11015,0,Wednesday,0,Haze,None,Low
PF0008713,2024-10-09,15:00,DEL188,7622,7621,15243,0,Wednesday,0,Haze,None,Medium
PF0008714,2024-10-09,16:00,DEL188,8093,8093,16186,0,Wednesday,0,Haze,None,Medium
PF0008715,2024-10-09,17:00,DEL188,8598,8598,17196,0,Wednesday,0,Haze,None,Medium
PF0008716,2024-10-09,18:00,DEL188,8432,8431,16863,1,Wednesday,0,Haze,None,Medium
PF0008717,2024-10-09,19:00,DEL188,10198,10198,20396,1,Wednesday,0,Haze,None,Medium
PF0008718,2024-10-09,20:00,DEL188,8244,8243,16487,1,Wednesday,0,Haze,None,Medium
PF0008719,2024-10-09,21:00,DEL188,7436,7437,14873,0,Wednesday,0,Haze,None,Medium
PF0008720,2024-10-09,22:00,DEL188,5235,5235,10470,0,Wednesday,0,Haze,None,Low
PF0008721,2024-10-09,23:00,DEL188,4470,4470,8940,0,Wednesday,0,Haze,None,Low
PF0008722,2024-10-10,05:00,DEL188,3737,3737,7474,0,Thursday,0,Cloudy,None,Low
PF0008723,2024-10-10,06:00,DEL188,5658,5658,11316,0,Thursday,0,Cloudy,None,Low
PF0008724,2024-10-10,07:00,DEL188,8302,8303,16605,0,Thursday,0,Cloudy,None,Medium
PF0008725,2024-10-10,08:00,DEL188,9021,9021,18042,1,Thursday,0,Cloudy,None,Medium
PF0008726,2024-10-10,09:00,DEL188,9962,9963,19925,1,Thursday,0,Cloudy,None,Medium
PF0008727,2024-10-10,10:00,DEL188,7275,7275,14550,1,Thursday,0,Cloudy,None,Medium
PF0008728,2024-10-10,11:00,DEL188,7596,7596,15192,0,Thursday,0,Cloudy,None,Medium
PF0008729,2024-10-10,12:00,DEL188,7408,7409,14817,0,Thursday,0,Cloudy,None,Medium
PF0008730,2024-10-10,13:00,DEL188,7039,7039,14078,0,Thursday,0,Cloudy,None,Medium
PF0008731,2024-10-10,14:00,DEL188,7508,7508,15016,0,Thursday,0,Cloudy,None,Medium
PF0008732,2024-10-10,15:00,DEL188,6923,6923,13846,0,Thursday,0,Cloudy,None,Medium
PF0008733,2024-10-10,16:00,DEL188,7821,7821,15642,0,Thursday,0,Cloudy,None,Medium
PF0008734,2024-10-10,17:00,DEL188,10101,10101,20202,0,Thursday,0,Cloudy,None,Medium
PF0008735,2024-10-10,18:00,DEL188,10142,10143,20285,1,Thursday,0,Cloudy,None,Medium
PF0008736,2024-10-10,19:00,DEL188,9094,9094,18188,1,Thursday,0,Cloudy,None,Medium
PF0008737,2024-10-10,20:00,DEL188,7886,7885,15771,1,Thursday,0,Cloudy,None,Medium
PF0008738,2024-10-10,21:00,DEL188,7054,7053,14107,0,Thursday,0,Cloudy,None,Medium
PF0008739,2024-10-10,22:00,DEL188,5657,5657,11314,0,Thursday,0,Cloudy,None,Low
PF0008740,2024-10-10,23:00,DEL188,5520,5521,11041,0,Thursday,0,Cloudy,None,Low
PF0008741,2024-10-11,05:00,DEL188,4610,4609,9219,0,Friday,0,Cloudy,None,Low
PF0008742,2024-10-11,06:00,DEL188,7458,7458,14916,0,Friday,0,Cloudy,None,Medium
PF0008743,2024-10-11,07:00,DEL188,9454,9453,18907,0,Friday,0,Cloudy,None,Medium
PF0008744,2024-10-11,08:00,DEL188,12796,12795,25591,1,Friday,0,Cloudy,None,High
PF0008745,2024-10-11,09:00,DEL188,11186,11187,22373,1,Friday,0,Cloudy,None,High
PF0008746,2024-10-11,10:00,DEL188,9745,9745,19490,1,Friday,0,Cloudy,None,Medium
PF0008747,2024-10-11,11:00,DEL188,9627,9627,19254,0,Friday,0,Cloudy,None,Medium
PF0008748,2024-10-11,12:00,DEL188,9282,9283,18565,0,Friday,0,Cloudy,None,Medium
PF0008749,2024-10-11,13:00,DEL188,6699,6699,13398,0,Friday,0,Cloudy,None,Medium
PF0008750,2024-10-11,14:00,DEL188,8796,8795,17591,0,Friday,0,Cloudy,None,Medium
PF0008751,2024-10-11,15:00,DEL188,9048,9049,18097,0,Friday,0,Cloudy,None,Medium
PF0008752,2024-10-11,16:00,DEL188,10072,10071,20143,0,Friday,0,Cloudy,None,Medium
PF0008753,2024-10-11,17:00,DEL188,12106,12107,24213,0,Friday,0,Cloudy,None,High
PF0008754,2024-10-11,18:00,DEL188,9759,9759,19518,1,Friday,0,Cloudy,None,Medium
PF0008755,2024-10-11,19:00,DEL188,8542,8542,17084,1,Friday,0,Cloudy,None,Medium
PF0008756,2024-10-11,20:00,DEL188,9409,9409,18818,1,Friday,0,Cloudy,None,Medium
