station_id,date,hour,day_of_week,previous_hour_passengers,previous_day_average,weather,holiday,event,train_frequency,occupancy,future_crowd_level,future_passenger_count,recommended_train_frequency,congestion_probability
DEL111,2024-11-25,17,Monday,1306,1256.3,Fog,0,None,15,63,High,2869,5,0.564
DEL111,2024-11-25,18,Monday,2040,1256.3,Fog,0,None,5,74,High,3172,5,0.574
DEL111,2024-11-25,19,Monday,2869,1256.3,Fog,0,None,7,87,Medium,2459,8,0.26
DEL111,2024-11-25,20,Monday,3172,1256.3,Fog,0,None,7,76,Medium,1803,8,0.249
DEL111,2024-11-25,21,Monday,2459,1256.3,Fog,0,None,12,47,Low,935,12,0.041
DEL111,2024-11-25,22,Monday,1803,1256.3,Fog,0,None,10,25,Low,303,12,0.097
DEL111,2024-11-25,23,Monday,935,1256.3,Fog,0,None,15,10,Low,303,12,0.011
DEL111,2024-11-26,5,Tuesday,334,1624.3,Clear,0,None,15,9,Low,1145,12,0.067
DEL111,2024-11-26,6,Tuesday,334,1624.3,Clear,0,None,12,25,High,2792,5,0.618
DEL111,2024-11-26,7,Tuesday,1145,1624.3,Clear,0,None,15,78,High,4019,5,0.59
DEL111,2024-11-26,8,Tuesday,2792,1624.3,Clear,0,None,5,107,High,3437,5,0.641
DEL111,2024-11-26,9,Tuesday,4019,1624.3,Clear,0,None,7,86,Medium,1969,8,0.293
DEL111,2024-11-26,10,Tuesday,3437,1624.3,Clear,0,None,7,50,Low,1115,12,0.086
DEL111,2024-11-26,11,Tuesday,1969,1624.3,Clear,0,None,12,29,Low,782,12,0.093
DEL111,2024-11-26,12,Tuesday,1115,1624.3,Clear,0,None,15,17,Low,781,12,0.067
DEL111,2024-11-26,13,Tuesday,782,1624.3,Clear,0,None,15,16,Low,693,12,0.043
DEL111,2024-11-26,14,Tuesday,781,1624.3,Clear,0,None,15,17,Low,1001,12,0.07
DEL111,2024-11-26,15,Tuesday,693,1624.3,Clear,0,None,10,24,Medium,1698,8,0.302
DEL111,2024-11-26,16,Tuesday,1001,1624.3,Clear,0,None,10,44,Medium,2271,8,0.261
DEL111,2024-11-26,17,Tuesday,1698,1624.3,Clear,0,None,10,56,High,3718,5,0.587
DEL111,2024-11-26,18,Tuesday,2271,1624.3,Clear,0,None,5,72,High,3327,5,0.645
DEL111,2024-11-26,19,Tuesday,3718,1624.3,Clear,0,None,7,104,High,2869,5,0.595
DEL111,2024-11-26,20,Tuesday,3327,1624.3,Clear,0,None,5,91,Low,1612,12,0.065
DEL111,2024-11-26,21,Tuesday,2869,1624.3,Clear,0,None,12,50,Low,1194,12,0.015
DEL111,2024-11-26,22,Tuesday,1612,1624.3,Clear,0,None,12,32,Low,351,12,0.099
DEL111,2024-11-26,23,Tuesday,1194,1624.3,Clear,0,None,15,8,Low,351,12,0.067
DEL111,2024-11-27,5,Wednesday,353,1847.8,Haze,0,None,15,10,Low,1341,12,0.015
DEL111,2024-11-27,6,Wednesday,353,1847.8,Haze,0,None,10,32,High,2791,5,0.636
DEL111,2024-11-27,7,Wednesday,1341,1847.8,Haze,0,None,12,61,High,3983,5,0.6
DEL111,2024-11-27,8,Wednesday,2791,1847.8,Haze,0,None,7,80,High,2960,5,0.6
DEL111,2024-11-27,9,Wednesday,3983,1847.8,Haze,0,None,5,76,Low,1522,12,0.04
DEL111,2024-11-27,10,Wednesday,2960,1847.8,Haze,0,None,5,44,Low,1230,12,0.053
DEL111,2024-11-27,11,Wednesday,1522,1847.8,Haze,0,None,10,31,Low,580,12,0.11
DEL111,2024-11-27,12,Wednesday,1230,1847.8,Haze,0,None,10,19,Low,710,12,0.083
DEL111,2024-11-27,13,Wednesday,580,1847.8,Haze,0,None,12,20,Low,687,12,0.02
DEL111,2024-11-27,14,Wednesday,710,1847.8,Haze,0,None,15,18,Low,1018,12,0.042
DEL111,2024-11-27,15,Wednesday,687,1847.8,Haze,0,None,12,32,Low,1429,12,0.021
DEL111,2024-11-27,16,Wednesday,1018,1847.8,Haze,0,None,12,39,Medium,2006,8,0.256
DEL111,2024-11-27,17,Wednesday,1429,1847.8,Haze,0,None,10,53,High,2955,5,0.636
DEL111,2024-11-27,18,Wednesday,2006,1847.8,Haze,0,None,7,97,High,3834,5,0.6
DEL111,2024-11-27,19,Wednesday,2955,1847.8,Haze,0,None,5,81,High,3310,5,0.652
DEL111,2024-11-27,20,Wednesday,3834,1847.8,Haze,0,None,7,72,Low,1545,12,0.078
DEL111,2024-11-27,21,Wednesday,3310,1847.8,Haze,0,None,15,42,Low,1143,12,0.054
DEL111,2024-11-27,22,Wednesday,1545,1847.8,Haze,0,None,12,29,Low,394,12,0.098
DEL111,2024-11-27,23,Wednesday,1143,1847.8,Haze,0,None,12,10,Low,394,12,0.012
DEL111,2024-11-28,5,Thursday,391,1778.5,Clear,0,None,12,9,Low,1097,12,0.051
DEL111,2024-11-28,6,Thursday,391,1778.5,Clear,0,None,12,28,Medium,2461,8,0.281
DEL111,2024-11-28,7,Thursday,1097,1778.5,Clear,0,None,12,62,High,4022,5,0.618
DEL111,2024-11-28,8,Thursday,2461,1778.5,Clear,0,None,7,101,High,3477,5,0.623
DEL111,2024-11-28,9,Thursday,4022,1778.5,Clear,0,None,5,103,Low,1515,12,0.109
DEL111,2024-11-28,10,Thursday,3477,1778.5,Clear,0,None,7,42,Low,1097,12,0.062
DEL111,2024-11-28,11,Thursday,1515,1778.5,Clear,0,None,15,27,Low,752,12,0.096
DEL111,2024-11-28,12,Thursday,1097,1778.5,Clear,0,None,15,21,Low,666,12,0.021
DEL111,2024-11-28,13,Thursday,752,1778.5,Clear,0,None,10,16,Low,729,12,0.028
DEL111,2024-11-28,14,Thursday,666,1778.5,Clear,0,None,12,19,Low,1177,12,0.04
DEL111,2024-11-28,15,Thursday,729,1778.5,Clear,0,None,15,29,Low,1372,12,0.072
DEL111,2024-11-28,16,Thursday,1177,1778.5,Clear,0,None,15,39,Medium,2295,8,0.279
DEL111,2024-11-28,17,Thursday,1372,1778.5,Clear,0,None,10,56,High,3032,5,0.576
DEL111,2024-11-28,18,Thursday,2295,1778.5,Clear,0,None,7,84,High,3276,5,0.643
DEL111,2024-11-28,19,Thursday,3032,1778.5,Clear,0,None,7,103,High,3175,5,0.632
DEL111,2024-11-28,20,Thursday,3276,1778.5,Clear,0,None,5,84,Medium,2089,8,0.267
DEL111,2024-11-28,21,Thursday,3175,1778.5,Clear,0,None,10,49,Low,989,12,0.053
DEL111,2024-11-28,22,Thursday,2089,1778.5,Clear,0,None,10,30,Low,409,12,0.081
DEL111,2024-11-28,23,Thursday,989,1778.5,Clear,0,None,15,10,Low,409,12,0.015
DEL111,2024-11-29,5,Friday,373,1790.6,Clear,0,None,12,9,Low,873,12,0.026
DEL111,2024-11-29,6,Friday,373,1790.6,Clear,0,None,15,25,Medium,2241,8,0.219
DEL111,2024-11-29,7,Friday,873,1790.6,Clear,0,None,10,56,High,3966,5,0.579
DEL111,2024-11-29,8,Friday,2241,1790.6,Clear,0,None,5,99,High,2818,5,0.62
DEL111,2024-11-29,9,Friday,3966,1790.6,Clear,0,None,5,100,Medium,1754,8,0.269
DEL111,2024-11-29,10,Friday,2818,1790.6,Clear,0,None,5,50,Low,1112,12,0.06
DEL111,2024-11-29,11,Friday,1754,1790.6,Clear,0,None,10,28,Low,781,12,0.109
DEL111,2024-11-29,12,Friday,1112,1790.6,Clear,0,None,15,17,Low,761,12,0.022
DEL111,2024-11-29,13,Friday,781,1790.6,Clear,0,None,10,21,Low,865,12,0.096
DEL111,2024-11-29,14,Friday,761,1790.6,Clear,0,None,15,20,Low,1030,12,0.017
DEL111,2024-11-29,15,Friday,865,1790.6,Clear,0,None,10,28,Low,1510,12,0.045
DEL111,2024-11-29,16,Friday,1030,1790.6,Clear,0,None,10,42,Medium,2345,8,0.259
DEL111,2024-11-29,17,Friday,1510,1790.6,Clear,0,None,12,64,High,3604,5,0.651
DEL111,2024-11-29,18,Friday,2345,1790.6,Clear,0,None,5,74,Critical,4131,3,0.921
DEL111,2024-11-29,19,Friday,3604,1790.6,Clear,0,None,7,93,High,2861,5,0.637
DEL111,2024-11-29,20,Friday,4131,1790.6,Clear,0,None,7,68,Medium,1991,8,0.238
DEL111,2024-11-29,21,Friday,2861,1790.6,Clear,0,None,15,48,Low,1018,12,0.095
DEL111,2024-11-29,22,Friday,1991,1790.6,Clear,0,None,15,28,Low,371,12,0.081
DEL111,2024-11-29,23,Friday,1018,1790.6,Clear,0,None,15,8,Low,371,12,0.101
DEL111,2024-11-30,5,Saturday,314,1810.8,Haze,0,None,10,10,Low,985,12,0.025
DEL111,2024-11-30,6,Saturday,314,1810.8,Haze,0,None,10,25,Medium,2213,8,0.293
DEL111,2024-11-30,7,Saturday,985,1810.8,Haze,0,None,10,69,High,3018,5,0.621
DEL111,2024-11-30,8,Saturday,2213,1810.8,Haze,0,None,7,108,Medium,2670,8,0.294
DEL111,2024-11-30,9,Saturday,3018,1810.8,Haze,0,None,7,73,Low,1577,12,0.069
DEL111,2024-11-30,10,Saturday,2670,1810.8,Haze,0,None,7,57,Low,1094,12,0.108
DEL111,2024-11-30,11,Saturday,1577,1810.8,Haze,0,None,10,27,Low,649,12,0.081
DEL111,2024-11-30,12,Saturday,1094,1810.8,Haze,0,None,10,17,Low,621,12,0.035
DEL111,2024-11-30,13,Saturday,649,1810.8,Haze,0,None,10,20,Low,516,12,0.023
DEL111,2024-11-30,14,Saturday,621,1810.8,Haze,0,None,15,21,Low,821,12,0.091
DEL111,2024-11-30,15,Saturday,516,1810.8,Haze,0,None,10,26,Low,1158,12,0.033
DEL111,2024-11-30,16,Saturday,821,1810.8,Haze,0,None,15,34,Medium,1958,8,0.297
DEL111,2024-11-30,17,Saturday,1158,1810.8,Haze,0,None,15,48,Medium,2439,8,0.3
DEL111,2024-11-30,18,Saturday,1958,1810.8,Haze,0,None,7,82,High,3183,5,0.579
DEL111,2024-11-30,19,Saturday,2439,1810.8,Haze,0,None,7,102,Medium,2421,8,0.284
DEL111,2024-11-30,20,Saturday,3183,1810.8,Haze,0,None,5,64,Low,1548,12,0.087
DEL111,2024-11-30,21,Saturday,2421,1810.8,Haze,0,None,12,43,Low,878,12,0.059
DEL111,2024-11-30,22,Saturday,1548,1810.8,Haze,0,None,10,27,Low,281,12,0.045
DEL111,2024-11-30,23,Saturday,878,1810.8,Haze,0,None,15,8,Low,281,12,0.02
DEL111,2024-12-01,5,Sunday,224,1491.8,Fog,0,None,15,10,Low,790,12,0.052
DEL111,2024-12-01,6,Sunday,224,1491.8,Fog,0,None,12,34,Medium,1723,8,0.268
DEL111,2024-12-01,7,Sunday,790,1491.8,Fog,0,None,12,56,Medium,2214,8,0.263
DEL111,2024-12-01,8,Sunday,1723,1491.8,Fog,0,None,7,109,Medium,2283,8,0.257
DEL111,2024-12-01,9,Sunday,2214,1491.8,Fog,0,None,7,97,Medium,1665,8,0.253
DEL111,2024-12-01,10,Sunday,2283,1491.8,Fog,0,None,7,53,Low,729,12,0.05
DEL111,2024-12-01,11,Sunday,1665,1491.8,Fog,0,None,15,29,Low,578,12,0.091
DEL111,2024-12-01,12,Sunday,729,1491.8,Fog,0,None,10,16,Low,368,12,0.054
DEL111,2024-12-01,13,Sunday,578,1491.8,Fog,0,None,15,19,Low,483,12,0.092
DEL111,2024-12-01,14,Sunday,368,1491.8,Fog,0,None,15,21,Low,815,12,0.022
DEL111,2024-12-01,15,Sunday,483,1491.8,Fog,0,None,12,24,Low,994,12,0.035
DEL111,2024-12-01,16,Sunday,815,1491.8,Fog,0,None,15,37,Low,1393,12,0.078
DEL111,2024-12-01,17,Sunday,994,1491.8,Fog,0,None,15,64,Medium,2227,8,0.232
DEL111,2024-12-01,18,Sunday,1393,1491.8,Fog,0,None,7,76,Medium,2725,8,0.234
DEL111,2024-12-01,19,Sunday,2227,1491.8,Fog,0,None,5,97,Medium,2410,8,0.264
DEL111,2024-12-01,20,Sunday,2725,1491.8,Fog,0,None,5,67,Low,1373,12,0.062
DEL111,2024-12-01,21,Sunday,2410,1491.8,Fog,0,None,15,46,Low,707,12,0.095
DEL111,2024-12-01,22,Sunday,1373,1491.8,Fog,0,None,12,33,Low,242,12,0.041
DEL111,2024-12-01,23,Sunday,707,1491.8,Fog,0,None,10,8,Low,242,12,0.097
DEL111,2024-12-02,5,Monday,365,1260.2,Clear,0,None,10,9,Low,1024,12,0.039
DEL111,2024-12-02,6,Monday,365,1260.2,Clear,0,None,15,31,Medium,2576,8,0.234
DEL111,2024-12-02,7,Monday,1024,1260.2,Clear,0,None,15,58,High,3636,5,0.64
DEL111,2024-12-02,8,Monday,2576,1260.2,Clear,0,None,5,87,High,2961,5,0.594
DEL111,2024-12-02,9,Monday,3636,1260.2,Clear,0,None,7,99,Medium,2026,8,0.283
DEL111,2024-12-02,10,Monday,2961,1260.2,Clear,0,None,7,45,Low,1169,12,0.042
DEL111,2024-12-02,11,Monday,2026,1260.2,Clear,0,None,10,33,Low,700,12,0.068
DEL111,2024-12-02,12,Monday,1169,1260.2,Clear,0,None,15,17,Low,759,12,0.039
DEL111,2024-12-02,13,Monday,700,1260.2,Clear,0,None,15,19,Low,676,12,0.02
DEL111,2024-12-02,14,Monday,759,1260.2,Clear,0,None,15,21,Low,1060,12,0.109
DEL111,2024-12-02,15,Monday,676,1260.2,Clear,0,None,15,31,Low,1598,12,0.019
DEL111,2024-12-02,16,Monday,1060,1260.2,Clear,0,None,10,40,Medium,2349,8,0.223
DEL111,2024-12-02,17,Monday,1598,1260.2,Clear,0,None,15,63,High,3192,5,0.631
DEL111,2024-12-02,18,Monday,2349,1260.2,Clear,0,None,5,99,High,3855,5,0.635
DEL111,2024-12-02,19,Monday,3192,1260.2,Clear,0,None,5,106,High,2968,5,0.58
DEL111,2024-12-02,20,Monday,3855,1260.2,Clear,0,None,7,82,Medium,1683,8,0.308
DEL111,2024-12-02,21,Monday,2968,1260.2,Clear,0,None,15,46,Low,1103,12,0.031
DEL111,2024-12-02,22,Monday,1683,1260.2,Clear,0,None,12,29,Low,390,12,0.058
DEL111,2024-12-02,23,Monday,1103,1260.2,Clear,0,None,15,9,Low,390,12,0.087
DEL111,2024-12-03,5,Tuesday,385,1794.2,Clear,0,None,10,10,Low,932,12,0.061
DEL111,2024-12-03,6,Tuesday,385,1794.2,Clear,0,None,15,24,Medium,2660,8,0.292
DEL111,2024-12-03,7,Tuesday,932,1794.2,Clear,0,None,12,73,High,3748,5,0.597
DEL111,2024-12-03,8,Tuesday,2660,1794.2,Clear,0,None,7,95,Medium,2726,8,0.302
DEL111,2024-12-03,9,Tuesday,3748,1794.2,Clear,0,None,7,81,Medium,1718,8,0.309
DEL111,2024-12-03,10,Tuesday,2726,1794.2,Clear,0,None,5,55,Low,1177,12,0.063
DEL111,2024-12-03,11,Tuesday,1718,1794.2,Clear,0,None,12,28,Low,851,12,0.109
DEL111,2024-12-03,12,Tuesday,1177,1794.2,Clear,0,None,12,18,Low,625,12,0.094
DEL111,2024-12-03,13,Tuesday,851,1794.2,Clear,0,None,12,22,Low,821,12,0.033
DEL111,2024-12-03,14,Tuesday,625,1794.2,Clear,0,None,10,16,Low,911,12,0.1
DEL111,2024-12-03,15,Tuesday,821,1794.2,Clear,0,None,12,31,Medium,1704,8,0.258
DEL111,2024-12-03,16,Tuesday,911,1794.2,Clear,0,None,12,41,Medium,2189,8,0.245
DEL111,2024-12-03,17,Tuesday,1704,1794.2,Clear,0,None,15,56,High,3124,5,0.616
DEL111,2024-12-03,18,Tuesday,2189,1794.2,Clear,0,None,5,77,High,3871,5,0.646
DEL111,2024-12-03,19,Tuesday,3124,1794.2,Clear,0,None,7,109,Medium,2703,8,0.225
DEL111,2024-12-03,20,Tuesday,3871,1794.2,Clear,0,None,5,66,Medium,1966,8,0.282
DEL111,2024-12-03,21,Tuesday,2703,1794.2,Clear,0,None,12,51,Low,1108,12,0.069
DEL111,2024-12-03,22,Tuesday,1966,1794.2,Clear,0,None,10,30,Low,231,12,0.099
DEL111,2024-12-03,23,Tuesday,1108,1794.2,Clear,0,None,15,8,Low,231,12,0.037
DEL111,2024-12-04,5,Wednesday,344,1760.5,Haze,0,None,12,10,Low,1143,12,0.061
DEL111,2024-12-04,6,Wednesday,344,1760.5,Haze,0,None,12,24,High,2896,5,0.599
DEL111,2024-12-04,7,Wednesday,1143,1760.5,Haze,0,None,12,68,High,3862,5,0.563
DEL111,2024-12-04,8,Wednesday,2896,1760.5,Haze,0,None,7,95,High,3718,5,0.647
DEL111,2024-12-04,9,Wednesday,3862,1760.5,Haze,0,None,5,88,Medium,1702,8,0.287
DEL111,2024-12-04,10,Wednesday,3718,1760.5,Haze,0,None,7,45,Low,1203,12,0.064
DEL111,2024-12-04,11,Wednesday,1702,1760.5,Haze,0,None,15,31,Low,803,12,0.03
DEL111,2024-12-04,12,Wednesday,1203,1760.5,Haze,0,None,12,18,Low,626,12,0.106
DEL111,2024-12-04,13,Wednesday,803,1760.5,Haze,0,None,10,19,Low,830,12,0.1
DEL111,2024-12-04,14,Wednesday,626,1760.5,Haze,0,None,15,21,Low,1158,12,0.107
DEL111,2024-12-04,15,Wednesday,830,1760.5,Haze,0,None,10,28,Low,1453,12,0.034
DEL111,2024-12-04,16,Wednesday,1158,1760.5,Haze,0,None,12,35,Medium,2176,8,0.234
DEL111,2024-12-04,17,Wednesday,1453,1760.5,Haze,0,None,10,60,High,3015,5,0.623
DEL111,2024-12-04,18,Wednesday,2176,1760.5,Haze,0,None,7,91,High,3974,5,0.567
DEL111,2024-12-04,19,Wednesday,3015,1760.5,Haze,0,None,5,92,High,3081,5,0.647
DEL111,2024-12-04,20,Wednesday,3974,1760.5,Haze,0,None,5,90,Medium,1978,8,0.303
DEL111,2024-12-04,21,Wednesday,3081,1760.5,Haze,0,None,10,55,Low,1130,12,0.084
DEL111,2024-12-04,22,Wednesday,1978,1760.5,Haze,0,None,12,27,Low,382,12,0.084
DEL111,2024-12-04,23,Wednesday,1130,1760.5,Haze,0,None,15,8,Low,382,12,0.066
DEL111,2024-12-05,5,Thursday,363,1867.1,Clear,0,None,10,8,Low,1242,12,0.105
DEL111,2024-12-05,6,Thursday,363,1867.1,Clear,0,None,15,32,High,2776,5,0.564
DEL111,2024-12-05,7,Thursday,1242,1867.1,Clear,0,None,12,71,High,3803,5,0.631
DEL111,2024-12-05,8,Thursday,2776,1867.1,Clear,0,None,5,83,High,3319,5,0.591
DEL111,2024-12-05,9,Thursday,3803,1867.1,Clear,0,None,5,100,Low,1539,12,0.03
DEL111,2024-12-05,10,Thursday,3319,1867.1,Clear,0,None,5,49,Low,899,12,0.066
DEL111,2024-12-05,11,Thursday,1539,1867.1,Clear,0,None,10,27,Low,720,12,0.048
DEL111,2024-12-05,12,Thursday,899,1867.1,Clear,0,None,10,22,Low,843,12,0.108
DEL111,2024-12-05,13,Thursday,720,1867.1,Clear,0,None,15,22,Low,695,12,0.02
DEL111,2024-12-05,14,Thursday,843,1867.1,Clear,0,None,12,17,Low,1047,12,0.066
DEL111,2024-12-05,15,Thursday,695,1867.1,Clear,0,None,12,30,Low,1350,12,0.091
DEL111,2024-12-05,16,Thursday,1047,1867.1,Clear,0,None,15,41,Medium,1954,8,0.307
DEL111,2024-12-05,17,Thursday,1350,1867.1,Clear,0,None,12,61,High,3057,5,0.614
DEL111,2024-12-05,18,Thursday,1954,1867.1,Clear,0,None,5,80,High,3843,5,0.639
DEL111,2024-12-05,19,Thursday,3057,1867.1,Clear,0,None,7,93,High,2844,5,0.605
DEL111,2024-12-05,20,Thursday,3843,1867.1,Clear,0,None,7,87,Medium,1769,8,0.245
DEL111,2024-12-05,21,Thursday,2844,1867.1,Clear,0,None,15,51,Low,1051,12,0.096
DEL111,2024-12-05,22,Thursday,1769,1867.1,Clear,0,None,12,31,Low,383,12,0.078
DEL111,2024-12-05,23,Thursday,1051,1867.1,Clear,0,None,15,9,Low,383,12,0.027
DEL111,2024-12-06,5,Friday,388,1763.0,Clear,0,None,15,9,Low,912,12,0.088
DEL111,2024-12-06,6,Friday,388,1763.0,Clear,0,None,12,32,Medium,2418,8,0.295
DEL111,2024-12-06,7,Friday,912,1763.0,Clear,0,None,12,59,High,3705,5,0.611
DEL111,2024-12-06,8,Friday,2418,1763.0,Clear,0,None,5,113,High,3512,5,0.634
DEL111,2024-12-06,9,Friday,3705,1763.0,Clear,0,None,5,103,Medium,1893,8,0.297
DEL111,2024-12-06,10,Friday,3512,1763.0,Clear,0,None,5,50,Low,1214,12,0.051
DEL111,2024-12-06,11,Friday,1893,1763.0,Clear,0,None,12,26,Low,642,12,0.054
DEL111,2024-12-06,12,Friday,1214,1763.0,Clear,0,None,10,21,Low,779,12,0.107
DEL111,2024-12-06,13,Friday,642,1763.0,Clear,0,None,10,22,Low,901,12,0.092
DEL111,2024-12-06,14,Friday,779,1763.0,Clear,0,None,12,16,Low,1127,12,0.071
DEL111,2024-12-06,15,Friday,901,1763.0,Clear,0,None,12,31,Low,1509,12,0.017
DEL111,2024-12-06,16,Friday,1127,1763.0,Clear,0,None,10,38,Medium,2360,8,0.232
DEL111,2024-12-06,17,Friday,1509,1763.0,Clear,0,None,15,57,High,3181,5,0.614
DEL111,2024-12-06,18,Friday,2360,1763.0,Clear,0,None,5,100,High,3384,5,0.579
DEL111,2024-12-06,19,Friday,3181,1763.0,Clear,0,None,7,94,High,3008,5,0.562
DEL111,2024-12-06,20,Friday,3384,1763.0,Clear,0,None,7,69,Low,1560,12,0.104
DEL111,2024-12-06,21,Friday,3008,1763.0,Clear,0,None,10,46,Low,1166,12,0.05
DEL111,2024-12-06,22,Friday,1560,1763.0,Clear,0,None,15,28,Low,395,12,0.039
DEL111,2024-12-06,23,Friday,1166,1763.0,Clear,0,None,10,10,Low,395,12,0.071
DEL111,2024-12-07,5,Saturday,251,1792.3,Clear,0,None,10,9,Low,912,12,0.047
DEL111,2024-12-07,6,Saturday,251,1792.3,Clear,0,None,12,24,Medium,2048,8,0.215
DEL111,2024-12-07,7,Saturday,912,1792.3,Clear,0,None,10,61,High,3433,5,0.597
DEL111,2024-12-07,8,Saturday,2048,1792.3,Clear,0,None,7,85,High,3044,5,0.641
DEL111,2024-12-07,9,Saturday,3433,1792.3,Clear,0,None,5,101,Low,1621,12,0.03
DEL111,2024-12-07,10,Saturday,3044,1792.3,Clear,0,None,7,47,Low,1006,12,0.035
DEL111,2024-12-07,11,Saturday,1621,1792.3,Clear,0,None,10,24,Low,576,12,0.035
DEL111,2024-12-07,12,Saturday,1006,1792.3,Clear,0,None,10,17,Low,614,12,0.1
DEL111,2024-12-07,13,Saturday,576,1792.3,Clear,0,None,12,16,Low,583,12,0.058
DEL111,2024-12-07,14,Saturday,614,1792.3,Clear,0,None,10,18,Low,808,12,0.072
DEL111,2024-12-07,15,Saturday,583,1792.3,Clear,0,None,10,33,Low,1206,12,0.038
DEL111,2024-12-07,16,Saturday,808,1792.3,Clear,0,None,15,40,Medium,1779,8,0.259
DEL111,2024-12-07,17,Saturday,1206,1792.3,Clear,0,None,10,48,Medium,2637,8,0.277
DEL111,2024-12-07,18,Saturday,1779,1792.3,Clear,0,None,7,103,High,2973,5,0.638
DEL111,2024-12-07,19,Saturday,2637,1792.3,Clear,0,None,7,106,Medium,2407,8,0.292
DEL111,2024-12-07,20,Saturday,2973,1792.3,Clear,0,None,7,84,Low,1628,12,0.063
DEL111,2024-12-07,21,Saturday,2407,1792.3,Clear,0,None,10,40,Low,845,12,0.018
DEL111,2024-12-07,22,Saturday,1628,1792.3,Clear,0,None,12,28,Low,261,12,0.022
DEL111,2024-12-07,23,Saturday,845,1792.3,Clear,0,None,15,9,Low,261,12,0.039
DEL111,2024-12-08,5,Sunday,267,1506.9,Fog,0,None,12,9,Low,813,12,0.031
DEL111,2024-12-08,6,Sunday,267,1506.9,Fog,0,None,15,26,Medium,1810,8,0.286
DEL111,2024-12-08,7,Sunday,813,1506.9,Fog,0,None,10,65,Medium,2212,8,0.282
DEL111,2024-12-08,8,Sunday,1810,1506.9,Fog,0,None,5,91,Medium,2217,8,0.229
DEL111,2024-12-08,9,Sunday,2212,1506.9,Fog,0,None,5,92,Low,1284,12,0.089
DEL111,2024-12-08,10,Sunday,2217,1506.9,Fog,0,None,7,48,Low,669,12,0.047
DEL111,2024-12-08,11,Sunday,1284,1506.9,Fog,0,None,15,28,Low,461,12,0.104
DEL111,2024-12-08,12,Sunday,669,1506.9,Fog,0,None,15,18,Low,492,12,0.07
DEL111,2024-12-08,13,Sunday,461,1506.9,Fog,0,None,10,20,Low,558,12,0.043
DEL111,2024-12-08,14,Sunday,492,1506.9,Fog,0,None,10,22,Low,766,12,0.058
DEL111,2024-12-08,15,Sunday,558,1506.9,Fog,0,None,10,25,Low,941,12,0.11
DEL111,2024-12-08,16,Sunday,766,1506.9,Fog,0,None,12,37,Low,1468,12,0.077
DEL111,2024-12-08,17,Sunday,941,1506.9,Fog,0,None,15,52,Medium,2097,8,0.214
DEL111,2024-12-08,18,Sunday,1468,1506.9,Fog,0,None,5,87,Medium,2394,8,0.274
DEL111,2024-12-08,19,Sunday,2097,1506.9,Fog,0,None,5,104,Medium,2141,8,0.246
DEL111,2024-12-08,20,Sunday,2394,1506.9,Fog,0,None,7,90,Low,1009,12,0.076
DEL111,2024-12-08,21,Sunday,2141,1506.9,Fog,0,None,12,41,Low,847,12,0.019
DEL111,2024-12-08,22,Sunday,1009,1506.9,Fog,0,None,15,28,Low,304,12,0.019
DEL111,2024-12-08,23,Sunday,847,1506.9,Fog,0,None,12,9,Low,304,12,0.027
DEL111,2024-12-09,5,Monday,367,1197.4,Fog,0,None,10,8,Low,994,12,0.105
DEL111,2024-12-09,6,Monday,367,1197.4,Fog,0,None,15,34,High,2825,5,0.629
DEL111,2024-12-09,7,Monday,994,1197.4,Fog,0,None,12,78,High,3715,5,0.586
DEL111,2024-12-09,8,Monday,2825,1197.4,Fog,0,None,5,101,High,3082,5,0.643
DEL111,2024-12-09,9,Monday,3715,1197.4,Fog,0,None,7,77,Low,1632,12,0.044
DEL111,2024-12-09,10,Monday,3082,1197.4,Fog,0,None,7,52,Low,1040,12,0.051
DEL111,2024-12-09,11,Monday,1632,1197.4,Fog,0,None,15,31,Low,737,12,0.092
DEL111,2024-12-09,12,Monday,1040,1197.4,Fog,0,None,12,16,Low,788,12,0.09
DEL111,2024-12-09,13,Monday,737,1197.4,Fog,0,None,10,17,Low,744,12,0.095
DEL111,2024-12-09,14,Monday,788,1197.4,Fog,0,None,12,20,Low,1134,12,0.037
DEL111,2024-12-09,15,Monday,744,1197.4,Fog,0,None,15,31,Low,1398,12,0.062
DEL111,2024-12-09,16,Monday,1134,1197.4,Fog,0,None,10,40,Medium,2354,8,0.267
DEL111,2024-12-09,17,Monday,1398,1197.4,Fog,0,None,10,58,High,3186,5,0.637
DEL111,2024-12-09,18,Monday,2354,1197.4,Fog,0,None,5,90,Critical,4279,3,0.935
DEL111,2024-12-09,19,Monday,3186,1197.4,Fog,0,None,7,102,Medium,2703,8,0.275
DEL111,2024-12-09,20,Monday,4279,1197.4,Fog,0,None,5,84,Medium,1879,8,0.274
DEL111,2024-12-09,21,Monday,2703,1197.4,Fog,0,None,15,54,Low,1322,12,0.033
DEL111,2024-12-09,22,Monday,1879,1197.4,Fog,0,None,15,24,Low,399,12,0.012
DEL111,2024-12-09,23,Monday,1322,1197.4,Fog,0,None,15,11,Low,399,12,0.098
DEL111,2024-12-10,5,Tuesday,402,1819.9,Clear,0,None,15,8,Low,1155,12,0.091
DEL111,2024-12-10,6,Tuesday,402,1819.9,Clear,0,None,10,27,Medium,2631,8,0.232
DEL111,2024-12-10,7,Tuesday,1155,1819.9,Clear,0,None,15,60,High,3673,5,0.633
